,마명,기록,거리,일자,습도,S1화롱,G3화롱,G1화롱,성별,나이,부중,기수,훈련량(분),새기록
18726,쾌조,1:17.0,900,2016-04-29,12,18,50.6,15.8,거,3,55.0,이재웅,1012,77.0
18727,쾌조,1:04.8,900,2016-09-02,20,16,41.8,14.7,거,3,55.0,곽용남,1147,64.8
18728,쾌조,1:12.9,1000,2017-02-25,8,16,43.4,15.3,거,3,55.0,문성호,1139,72.9
18729,쾌조,1:28.2,1200,2017-02-10,20,15,45.2,15.8,거,3,54.0,심광선,1775,88.2
18730,쾌찬차,1:10.6,800,2018-03-16,12,18,52.2,19.1,거,5,51.0,이소연,742,70.6
18731,쾌찬차,1:11.7,800,2016-04-08,14,18,53.3,19.6,거,5,55.0,나유나,789,71.7
18732,쾌찬차,1:09.9,800,2016-05-14,6,18,51.6,19.0,거,5,56.0,안득수,450,69.9
18733,쾌찬차,1:09.2,800,2017-06-03,6,18,51.0,18.5,거,5,55.0,조희원,1129,69.2
18734,쾌찬차,1:13.2,800,2016-11-25,7,19,54.5,20.5,거,5,53.0,조희원,1140,73.2
18735,쾌찬차,1:09.9,800,2018-01-26,17,18,51.7,18.8,거,5,53.0,박성광,992,69.9
18736,쾌찬차,1:13.4,800,2016-12-09,4,19,54.3,20.3,거,5,53.0,안득수,928,73.4
18737,쾌찬차,1:10.0,800,2017-03-03,9,18,52.1,18.9,거,5,54.0,박기영,434,70.0
18738,쾌찬차,1:09.2,800,2017-07-28,6,19,50.4,18.1,거,5,51.0,이소연,974,69.2
18739,쾌찬차,1:10.4,800,2017-08-26,6,19,51.9,19.4,거,5,55.0,강수한,1091,70.4
18740,쾌찬차,1:09.6,800,2017-05-13,12,18,51.4,18.6,거,5,55.0,박성광,664,69.6
18741,쾌찬차,1:23.2,900,2016-12-17,13,19,55.4,19.1,거,5,53.0,안득수,439,83.2
18742,쾌찬차,1:19.4,900,2017-07-08,7,18,52.5,18.6,거,5,51.0,이소연,1375,79.4
18743,쾌찬차,1:20.0,900,2017-03-31,20,18,53.6,19.0,거,5,54.0,장우성,839,80.0
18744,쾌활,1:10.2,800,2017-07-28,6,18,51.9,19.0,암,4,55.0,곽용남,445,70.2
18745,쾌활,1:11.8,800,2017-04-08,10,19,53.2,19.2,암,4,54.0,김이랑,725,71.8
18746,퀸즈퀸,1:15.0,800,2019-11-14,4,18,49.5,18.2,암,4,56.0,강수한,123,75.0
18747,큐피트,1:14.1,1000,2014-08-01,12,16,43.8,15.3,수,3,53.0,배성아,123,74.1
18748,큐피트,1:12.4,1000,2014-09-26,9,16,42.3,14.8,수,3,55.0,장우성,123,72.4
18749,큐피트,1:13.4,1000,2014-10-17,5,16,43.8,14.9,수,3,55.0,장우성,123,73.4
18750,큐피트,1:12.7,1000,2015-02-28,6,16,43.7,15.3,수,3,54.0,김홍권,123,72.7
18751,큐피트,1:14.7,1000,2014-12-20,19,15,46.0,17.0,수,3,54.0,배성아,123,74.7
18752,큰보석,1:07.3,900,2016-03-04,6,17,43.6,15.2,암,3,55.0,심광선,804,67.3
18753,큰보석,1:11.1,1000,2016-04-02,4,16,41.7,14.1,암,3,54.0,곽용남,1069,71.1
18754,큰빛,1:12.2,800,2018-08-10,6,19,53.7,19.7,수,4,56.0,김대연,286,72.2
18755,큰빛,1:12.8,800,2018-05-04,6,19,54.2,18.5,수,4,53.0,김재원,501,72.8
18756,큰빛,1:12.9,800,2018-04-06,14,18,54.5,19.2,수,4,53.0,김재원,455,72.9
18757,큰빛,1:11.6,800,2019-04-19,4,19,52.9,18.6,수,4,56.0,김재원,744,71.6
18758,큰선물,1:11.2,1000,2014-04-19,10,16,41.6,14.4,암,3,54.0,심광선,123,71.2
18759,큰선물,1:11.5,1000,2014-03-22,4,16,41.9,14.3,암,3,54.0,심광선,123,71.5
18760,큰선물,1:11.3,1000,2014-05-24,4,16,41.2,13.4,암,3,54.0,곽용남,123,71.3
18761,큰세계,1:12.7,800,2015-04-17,6,18,54.3,20.0,수,3,55.0,김주희,123,72.7
18762,큰손,1:11.4,800,2017-02-04,10,18,50.4,18.9,거,6,50.0,임재광,434,71.4
18763,큰손,1:09.9,800,2017-07-14,6,18,51.9,19.1,거,6,52.0,임재광,575,69.9
18764,큰손,1:09.2,800,2017-09-23,6,18,51.4,18.8,거,6,54.5,박성광,1267,69.2
18765,큰손,1:10.6,800,2017-12-08,12,18,52.9,19.7,거,6,51.0,박성광,1372,70.6
18766,큰손,1:08.1,800,2017-06-03,6,18,50.6,18.7,거,6,55.0,문성호,1614,68.1
18767,큰손,1:12.6,800,2016-04-09,8,19,53.5,19.1,거,6,55.0,원유일,1246,72.6
18768,큰손,1:10.6,800,2017-04-01,15,18,53.0,19.5,거,6,51.0,임재광,940,70.6
18769,큰손,1:19.6,900,2017-08-19,8,18,53.2,18.7,거,6,52.0,임재광,1475,79.6
18770,큰손,1:23.5,900,2018-05-18,14,18,56.9,21.7,거,6,51.0,임재광,790,83.5
18771,큰손,1:18.5,900,2017-06-16,6,17,53.3,18.7,거,6,52.0,임재광,1758,78.5
18772,큰손,1:19.3,900,2017-09-15,6,18,53.1,19.5,거,6,54.0,임재광,574,79.3
18773,큰손,1:20.8,900,2018-04-21,6,18,55.0,20.8,거,6,52.5,박성광,853,80.8
18774,큰승리,1:07.5,900,2014-10-11,5,18,43.1,15.0,수,3,51.0,김홍권,123,67.5
18775,큰승리,1:06.5,900,2014-12-26,16,16,43.7,15.5,수,3,55.0,강수한,123,66.5
18776,큰승리,1:04.7,900,2015-02-28,6,16,42.4,15.4,수,3,55.0,김주희,123,64.7
18777,큰승리,1:02.8,900,2015-04-03,18,15,40.7,14.1,수,3,55.0,장우성,123,62.8
18778,큰승리,1:09.4,900,2014-12-06,20,16,45.9,16.4,수,3,53.0,김홍권,123,69.4
18779,큰승리,1:12.6,1000,2015-05-22,5,16,43.0,16.0,수,3,55.0,김홍권,123,72.6
18780,큰승리,1:13.7,1000,2015-07-24,12,16,44.6,15.8,수,3,55.0,김주희,123,73.7
18781,큰웃음,1:06.7,900,2015-01-17,14,17,42.2,14.5,수,3,55.0,강수한,123,66.7
18782,큰웃음,1:05.5,900,2015-03-13,6,16,42.5,15.0,수,3,55.0,강수한,123,65.5
18783,큰힘,1:27.4,1200,2014-09-26,9,16,43.1,15.0,수,4,55.0,강수한,123,87.4
18784,큰힘,1:29.1,1200,2014-03-28,9,16,43.9,15.0,수,4,57.0,김주희,123,89.1
18785,큰힘,1:45.7,1400,2014-04-11,4,16,45.7,16.0,수,4,57.0,김용섭,123,105.7
18786,큰힘,1:45.6,1400,2014-02-21,8,16,45.2,15.4,수,4,57.0,김주희,123,105.6
18787,큰힘,1:46.4,1400,2014-08-22,10,16,44.0,14.8,수,4,51.0,김홍권,123,106.4
18788,클래식,1:10.4,800,2015-12-19,14,18,52.7,19.4,암,7,54.0,권동석,123,70.4
18789,클래식,1:10.6,800,2016-04-23,11,19,51.9,19.3,암,7,54.0,권동석,427,70.6
18790,클래식,1:06.8,800,2017-03-11,6,18,48.8,17.9,암,7,53.0,박기영,927,66.8
18791,클래식,1:08.9,800,2016-03-25,4,18,51.2,18.9,암,7,56.0,문현진,602,68.9
18792,클래식,1:07.3,800,2017-07-15,6,18,49.2,17.9,암,7,56.0,나유나,1195,67.3
18793,클래식,1:06.3,800,2016-05-20,4,18,48.3,17.3,암,7,54.0,권동석,1012,66.3
18794,클래식,1:07.6,800,2017-01-13,10,18,50.1,18.4,암,7,53.5,나유나,433,67.6
18795,클래식,1:06.7,800,2017-12-09,8,18,48.8,17.4,암,7,52.0,문현진,361,66.7
18796,클래식,1:06.1,800,2016-10-21,12,18,48.6,17.7,암,7,53.0,김이랑,659,66.1
18797,클래식,1:07.1,800,2017-06-23,6,18,49.5,18.2,암,7,58.0,나유나,1192,67.1
18798,클래식,1:10.8,800,2015-11-13,18,18,53.3,19.5,암,7,55.0,권동석,123,70.8
18799,클래식,1:07.9,800,2016-07-23,5,17,50.5,18.6,암,7,56.0,이재웅,654,67.9
18800,클래식,1:08.9,800,2019-05-30,5,18,50.8,18.0,암,7,56.0,이성민,123,68.9
18801,클래식,1:19.7,900,2016-04-02,4,18,53.1,19.1,암,7,54.0,권동석,508,79.7
18802,클래식,1:18.3,900,2016-12-09,3,17,53.0,19.3,암,7,52.5,원유일,516,78.3
18803,클래식,1:18.7,900,2016-10-14,5,18,52.1,19.1,암,7,55.0,김이랑,325,78.7
18804,클래식,1:17.1,900,2018-04-20,6,18,51.0,18.0,암,7,55.0,이성민,575,77.1
18805,클래식,1:19.3,900,2018-03-24,8,19,52.3,18.5,암,7,59.0,심광선,952,79.3
18806,클래식,1:16.9,900,2017-06-02,6,18,51.1,18.5,암,7,59.0,나유나,849,76.9
18807,클래식,1:16.9,900,2018-06-08,6,18,50.3,17.4,암,7,54.0,이성민,725,76.9
18808,클래식,1:18.6,900,2018-03-10,10,18,52.2,18.4,암,7,59.0,심광선,713,78.6
18809,클래식,1:18.6,900,2017-11-18,8,18,52.5,18.8,암,7,51.5,문현진,998,78.6
18810,클래식,1:17.0,900,2016-11-26,7,18,51.0,18.0,암,7,53.5,나유나,448,77.0
18811,클래식,1:16.7,900,2017-06-17,6,17,51.5,18.7,암,7,59.0,나유나,1473,76.7
18812,클래식,1:16.9,900,2018-05-12,6,18,50.5,17.0,암,7,57.0,이성민,939,76.9
18813,클래식,1:18.6,900,2017-02-25,8,17,53.0,20.2,암,7,53.5,박기영,981,78.6
18814,클래식,1:16.6,900,2017-05-05,14,18,49.9,17.5,암,7,54.0,권동석,301,76.6
18815,클래식,1:16.6,900,2017-08-05,6,18,50.8,18.6,암,7,51.0,나유나,339,76.6
18816,클래식,1:16.6,900,2019-06-22,5,17,50.8,18.0,암,7,55.5,이성민,510,76.6
18817,클래식,1:14.9,900,2018-11-16,14,17,49.0,17.5,암,7,54.0,이성민,519,74.9
18818,클래식,1:18.8,900,2017-02-04,10,18,51.8,17.4,암,7,56.0,나유나,225,78.8
18819,클래식,1:27.1,1000,2018-06-29,14,18,50.8,16.9,암,7,57.0,권진영,859,87.1
18820,클래식,1:28.4,1000,2018-02-10,20,18,53.9,19.6,암,7,51.5,나유나,609,88.4
18821,클래식,1:27.4,1000,2019-07-05,4,18,52.5,18.8,암,7,57.5,문성호,861,87.4
18822,클래식,1:28.4,1000,2018-12-07,14,18,53.2,18.9,암,7,57.0,이성민,445,88.4
18823,클래식,1:26.7,1000,2018-09-08,12,19,51.9,18.7,암,7,57.0,김이랑,302,86.7
18824,클래식,1:27.4,1000,2018-10-26,6,18,53.6,19.5,암,7,57.0,박기영,223,87.4
18825,클래식,1:27.3,1000,2019-01-25,4,18,52.5,18.5,암,7,56.5,이성민,856,87.3
18826,클래식,1:37.6,1110,2019-09-21,20,16,42.6,14.7,암,7,51.0,이성민,710,97.6
18827,킹라이프,1:03.6,900,2016-11-11,13,15,42.1,15.0,암,3,55.0,문현진,658,63.6
18828,킹라이프,1:10.7,1000,2016-12-03,6,15,41.9,14.3,암,3,54.0,김홍권,1106,70.7
18829,킹라이프,1:10.0,1000,2016-12-24,10,15,41.5,14.5,암,3,56.0,유미라,743,70.0
18830,킹라이프,1:27.0,1200,2017-01-21,14,15,44.6,15.0,암,3,55.0,유미라,1579,87.0
18831,킹라이프,2:01.6,1610,2017-04-22,6,16,44.8,15.7,암,3,56.5,김준호,733,121.6
18832,타이밍,1:08.2,900,2014-12-19,19,17,43.9,14.6,암,3,55.0,김이랑,123,68.2
18833,타이밍,1:06.6,900,2015-01-24,8,17,42.9,15.3,암,3,55.0,김이랑,123,66.6
18834,타이밍,1:15.6,1000,2015-03-06,7,16,45.1,16.5,암,3,54.0,김이랑,123,75.6
18835,타이슨,1:08.0,800,2017-08-26,6,18,50.5,18.8,거,5,56.0,문현진,800,68.0
18836,타이슨,1:06.6,800,2019-10-17,4,18,49.0,16.3,거,5,57.0,김이랑,123,66.6
18837,타이슨,1:06.4,800,2017-05-20,6,18,48.9,16.8,거,5,55.0,김홍권,832,66.4
18838,타이슨,1:08.4,800,2017-11-10,6,18,50.0,17.5,거,5,60.0,전현준,575,68.4
18839,타이슨,1:19.7,900,2018-02-09,20,18,53.5,18.9,거,5,53.0,권동석,1020,79.7
18840,타이슨,1:17.7,900,2017-09-29,6,18,51.6,18.3,거,5,60.0,전현준,591,77.7
18841,타이슨,1:27.2,1000,2018-05-25,8,17,52.8,17.5,거,5,56.5,권동석,945,87.2
18842,타이슨,1:28.0,1000,2018-04-27,6,18,53.8,19.6,거,5,53.5,권동석,659,88.0
18843,타이슨,1:26.3,1000,2019-03-29,4,17,52.6,18.8,거,5,51.0,문현진,671,86.3
18844,타이슨,1:26.3,1000,2019-05-31,8,17,52.2,18.2,거,5,57.0,김경훈,652,86.3
18845,타이슨,1:27.0,1000,2018-03-17,8,18,52.7,18.7,거,5,52.5,권동석,522,87.0
18846,타이슨,1:23.4,1000,2019-05-03,4,17,49.6,16.9,거,5,51.0,문현진,512,83.4
18847,타이슨,1:26.0,1000,2018-10-13,6,17,52.1,18.0,거,5,58.0,김대연,1064,86.0
18848,타이슨,1:24.7,1000,2019-02-22,10,18,50.9,18.0,거,5,51.0,문현진,295,84.7
18849,타이슨,1:25.3,1000,2019-12-07,8,18,51.1,17.8,거,5,55.5,김이랑,468,85.3
18850,타이슨,1:37.7,1110,2019-02-01,20,18,55.2,20.0,거,5,55.0,박기영,442,97.7
18851,타이슨,1:36.5,1110,2018-11-03,6,18,54.1,19.3,거,5,52.0,김대연,862,96.5
18852,타이슨,1:37.2,1110,2019-11-08,4,18,53.4,18.9,거,5,53.0,김이랑,529,97.2
18853,타자왕,1:25.7,1200,2015-12-12,14,16,41.8,14.1,수,2,55.0,박기영,123,85.7
18854,탁월,1:08.0,800,2015-01-24,8,19,49.0,17.0,암,5,53.0,김이랑,123,68.0
18855,탁월,1:06.2,800,2015-06-12,5,18,48.1,16.9,암,5,52.5,문현진,123,66.2
18856,탁월,1:10.8,800,2014-08-16,10,19,52.3,20.5,암,5,55.0,김다영,123,70.8
18857,탁월,1:16.5,900,2015-03-13,6,19,49.4,16.9,암,5,53.0,김준호,123,76.5
18858,탁월,1:17.8,900,2015-07-24,12,19,50.5,17.3,암,5,53.5,김다영,123,77.8
18859,탁월,1:17.7,900,2014-08-29,17,18,51.4,18.9,암,5,55.0,김다영,123,77.7
18860,탁월,1:18.1,900,2014-02-08,20,18,52.0,19.0,암,5,55.0,이재웅,123,78.1
18861,탁월,1:17.2,900,2015-04-11,5,18,51.2,18.8,암,5,53.0,박기영,123,77.2
18862,탁월,1:17.2,900,2014-06-06,6,18,50.6,17.9,암,5,54.0,김다영,123,77.2
18863,탁월,1:18.8,900,2014-03-15,8,19,51.5,17.5,암,5,55.0,김다영,123,78.8
18864,탁월,1:17.2,900,2015-12-04,14,18,50.0,17.4,암,5,51.5,문현진,123,77.2
18865,탁월,1:27.4,1000,2015-03-06,7,19,51.9,17.6,암,5,53.0,곽용남,123,87.4
18866,탁월,1:27.1,1000,2015-03-28,4,19,52.6,19.7,암,5,51.0,박준호,123,87.1
18867,탁월,1:28.1,1000,2015-05-30,12,18,53.0,18.7,암,5,53.0,문현진,123,88.1
18868,탄산수,1:03.0,900,2018-12-15,9,15,41.6,14.7,암,2,52.0,원유일,679,63.0
18869,탄성,1:05.4,900,2015-03-14,6,16,42.8,14.9,암,4,55.0,김용섭,123,65.4
18870,탄성,1:07.3,900,2015-06-06,8,16,44.3,16.2,암,4,55.0,김용섭,123,67.3
18871,탄성,1:12.0,1000,2015-07-11,20,16,42.7,15.3,암,4,54.0,문성호,123,72.0
18872,탄성,1:12.9,1000,2015-08-15,5,16,42.8,14.9,암,4,54.0,김용섭,123,72.9
18873,탐나도다,1:10.2,800,2017-06-16,6,18,52.0,18.7,암,4,55.0,김홍권,664,70.2
18874,탐나도다,1:10.0,800,2017-12-09,8,18,51.7,18.3,암,4,54.0,문현진,508,70.0
18875,탐나도다,1:10.4,800,2018-03-16,12,19,51.6,18.2,암,4,52.0,문현진,988,70.4
18876,탐나도다,1:09.6,800,2017-12-02,6,18,51.7,18.6,암,4,53.0,문현진,715,69.6
18877,탐나도다,1:10.2,800,2017-07-14,6,19,51.6,18.8,암,4,54.0,문현진,521,70.2
18878,탐나도다,1:12.3,800,2017-03-10,6,18,54.2,19.9,암,4,54.0,김홍권,728,72.3
18879,탐나도다,1:10.1,800,2017-05-19,6,18,52.0,19.1,암,4,55.0,문현진,592,70.1
18880,탐나도다,1:20.2,900,2018-03-03,8,18,53.2,18.9,암,4,53.0,문현진,1073,80.2
18881,탐라갑부,1:24.8,1200,2015-04-11,5,16,41.6,14.5,수,7,53.5,김주희,123,84.8
18882,탐라갑부,1:42.9,1400,2015-03-28,4,16,42.7,13.8,수,7,53.5,김주희,123,102.9
18883,탐라갑부,1:43.5,1400,2014-07-18,7,16,41.7,14.0,수,7,55.5,김주희,123,103.5
18884,탐라갑부,1:42.6,1400,2014-05-16,9,16,43.4,14.5,수,7,54.0,김주희,123,102.6
18885,탐라갑부,2:00.8,1610,2014-04-18,7,16,44.0,14.4,수,7,52.0,원유일,123,120.8
18886,탐라갑부,1:58.0,1610,2014-05-30,4,17,43.7,14.6,수,7,54.0,김주희,123,118.0
18887,탐라고을,1:07.4,800,2019-12-20,12,17,50.1,18.0,암,3,54.0,권동석,657,67.4
18888,탐라고을,1:13.2,800,2019-11-24,12,19,54.4,19.0,암,3,54.0,권진영,123,73.2
18889,탐라고을,1:18.1,900,2020-02-01,13,17,53.4,19.5,암,3,56.0,권동석,510,78.1
18890,탐라기적,1:08.9,900,2015-01-10,7,17,45.5,16.8,암,3,51.0,김경휴,123,68.9
18891,탐라대통,1:08.4,800,2015-07-24,12,18,50.0,17.0,암,4,57.0,곽용남,123,68.4
18892,탐라대통,1:07.9,800,2015-06-20,6,18,50.1,17.3,암,4,55.0,곽용남,123,67.9
18893,탐라대통,1:10.6,800,2015-03-07,8,19,52.1,18.7,암,4,55.0,심광선,123,70.6
18894,탐라대통,1:07.8,800,2015-11-07,20,18,49.4,17.6,암,4,56.5,곽용남,123,67.8
18895,탐라대통,1:17.5,900,2016-07-29,4,18,51.3,18.9,암,4,55.0,김경훈,703,77.5
18896,탐라대통,1:16.7,900,2015-10-16,5,18,50.7,17.9,암,4,56.0,곽용남,123,76.7
18897,탐라대통,1:29.4,1000,2015-05-09,7,18,53.8,19.1,암,4,53.0,곽용남,123,89.4
18898,탐라독주,1:07.2,900,2014-10-25,6,16,44.5,15.6,암,3,55.0,안득수,123,67.2
18899,탐라독주,1:04.9,900,2014-12-13,17,15,43.9,16.1,암,3,52.0,문현진,123,64.9
18900,탐라독주,1:10.2,1000,2015-05-08,5,15,42.7,15.3,암,3,55.0,안득수,123,70.2
18901,탐라독주,1:11.4,1000,2015-06-12,5,15,43.4,15.7,암,3,55.0,김홍권,123,71.4
18902,탐라독주,1:27.3,1200,2015-04-10,6,16,44.1,15.4,암,3,55.0,안득수,123,87.3
18903,탐라독주,1:25.2,1200,2015-10-02,9,15,43.2,15.2,암,3,53.5,한영민,123,85.2
18904,탐라독주,1:46.9,1400,2015-08-21,12,15,47.9,17.2,암,3,55.0,문성호,123,106.9
18905,탐라독주,2:00.7,1610,2015-11-21,14,16,45.4,15.1,암,3,57.0,김경훈,123,120.7
18906,탐라독주,2:00.7,1610,2015-12-05,12,16,46.9,16.8,암,3,50.0,안득수,123,120.7
18907,탐라미르,1:10.2,900,2014-01-18,12,16,47.0,17.0,암,3,54.0,문성호,123,70.2
18908,탐라미르,1:06.4,900,2014-02-21,8,16,43.7,15.1,암,3,54.0,문성호,123,66.4
18909,탐라보물,1:06.3,800,2014-07-18,7,18,48.8,16.7,수,8,55.0,곽용남,123,66.3
18910,탐라보물,1:05.8,800,2015-05-15,5,17,48.6,17.6,수,8,57.5,곽용남,123,65.8
18911,탐라보물,1:04.9,800,2016-06-03,5,17,47.8,17.6,수,8,54.0,곽용남,797,64.9
18912,탐라보물,1:05.0,800,2015-04-18,15,19,46.5,15.6,수,8,56.0,곽용남,123,65.0
18913,탐라보물,1:06.1,800,2017-11-04,6,17,48.9,18.5,수,8,56.0,원유일,679,66.1
18914,탐라보물,1:06.6,800,2015-07-11,20,18,48.4,17.5,수,8,57.5,곽용남,123,66.6
18915,탐라보물,1:04.6,800,2017-07-01,7,17,47.7,17.3,수,8,54.0,곽용남,1212,64.6
18916,탐라보물,1:05.4,800,2017-09-22,6,17,48.4,17.4,수,8,52.5,심광선,657,65.4
18917,탐라보물,1:09.7,800,2014-08-30,12,18,52.1,19.1,수,8,55.0,심광선,123,69.7
18918,탐라보물,1:14.2,900,2017-04-07,13,17,49.4,17.0,수,8,54.5,곽용남,575,74.2
18919,탐라보물,1:17.1,900,2015-06-13,5,18,51.5,18.4,수,8,57.5,곽용남,123,77.1
18920,탐라보물,1:14.0,900,2015-11-13,20,17,48.8,17.1,수,8,54.5,나유나,123,74.0
18921,탐라보물,1:14.8,900,2016-01-29,20,17,50.0,17.6,수,8,51.0,심광선,433,74.8
18922,탐라보물,1:15.7,900,2016-11-05,5,18,49.4,17.2,수,8,51.5,심광선,726,75.7
18923,탐라보물,1:13.6,900,2016-05-13,6,17,48.4,17.3,수,8,53.5,곽용남,653,73.6
18924,탐라보물,1:16.0,900,2016-03-18,13,17,51.0,18.6,수,8,53.5,곽용남,785,76.0
18925,탐라보물,1:19.2,900,2015-02-14,7,18,52.9,19.3,수,8,56.0,곽용남,123,79.2
18926,탐라보물,1:26.6,1000,2017-02-24,10,17,52.1,17.9,수,8,52.5,심광선,504,86.6
18927,탐라보물,1:27.6,1000,2016-04-16,6,20,50.0,16.8,수,8,54.0,곽용남,719,87.6
18928,탐라보물,1:26.6,1000,2015-05-30,12,18,52.0,18.5,수,8,59.5,곽용남,123,86.6
18929,탐라보물,1:23.5,1000,2018-08-04,10,17,50.2,17.8,수,8,53.0,안득수,529,83.5
18930,탐라보물,1:25.2,1000,2018-12-29,14,17,51.1,17.4,수,8,51.0,정명일,1699,85.2
18931,탐라보물,1:26.0,1000,2017-04-21,8,17,53.1,19.7,수,8,54.0,곽용남,919,86.0
18932,탐라보물,1:28.0,1000,2018-02-03,15,18,53.8,19.3,수,8,54.0,이성민,1701,88.0
18933,탐라보물,1:23.6,1000,2019-09-06,20,17,51.2,17.7,수,8,53.0,정명일,986,83.6
18934,탐라보물,1:24.9,1000,2017-06-02,6,18,51.2,18.8,수,8,54.0,심광선,1009,84.9
18935,탐라보물,1:26.4,1000,2018-03-24,8,18,51.9,18.2,수,8,62.0,심광선,1145,86.4
18936,탐라보물,1:24.6,1000,2019-11-02,4,17,51.3,17.9,수,8,57.0,정명일,658,84.6
18937,탐라보물,1:24.8,1000,2019-03-09,8,17,51.1,18.3,수,8,55.5,권육,792,84.8
18938,탐라보물,1:26.2,1000,2019-05-11,4,17,52.6,18.8,수,8,58.5,정명일,870,86.2
18939,탐라보물,1:36.7,1110,2019-07-05,4,19,52.8,18.0,수,8,56.0,정명일,671,96.7
18940,탐라보물,1:35.4,1110,2019-03-30,4,18,52.3,18.1,수,8,56.5,정명일,739,95.4
18941,탐라보물,1:36.7,1110,2018-11-03,6,19,53.5,19.0,수,8,51.0,문현진,1301,96.7
18942,탐라보물,1:32.6,1110,2019-11-29,13,18,50.0,17.7,수,8,55.5,정명일,443,92.6
18943,탐라보물,1:36.8,1110,2019-02-23,12,18,53.5,17.8,수,8,55.0,권육,1102,96.8
18944,탐라보물,1:37.1,1110,2018-09-14,10,18,52.4,18.8,수,8,51.0,문현진,374,97.1
18945,탐라보스,1:05.1,900,2015-05-30,12,16,42.5,14.4,암,3,55.0,곽용남,123,65.1
18946,탐라보스,1:11.9,1000,2015-06-19,8,16,42.6,14.6,암,3,54.0,곽용남,123,71.9
18947,탐라불패,1:08.3,800,2017-11-10,6,18,50.2,18.3,거,5,57.0,곽용남,724,68.3
18948,탐라불패,1:07.2,800,2017-12-30,8,18,49.1,17.7,거,5,56.0,전현준,888,67.2
18949,탐라불패,1:08.3,800,2019-12-27,15,18,50.5,18.4,거,5,59.0,문성호,863,68.3
18950,탐라불패,1:09.3,800,2018-11-30,6,18,51.4,18.4,거,5,57.5,정명일,809,69.3
18951,탐라불패,1:09.3,800,2018-01-20,8,18,51.1,17.9,거,5,54.5,이성민,447,69.3
18952,탐라불패,1:08.2,800,2017-09-23,6,18,50.2,17.0,거,5,57.0,곽용남,1263,68.2
18953,탐라불패,1:07.4,800,2017-11-17,6,18,49.3,17.3,거,5,56.5,전현준,451,67.4
18954,탐라불패,1:15.5,900,2019-09-06,20,17,50.5,17.8,거,5,57.0,문성호,648,75.5
18955,탐라불패,1:18.8,900,2019-07-19,20,18,52.6,19.1,거,5,57.5,김경훈,1473,78.8
18956,탐라불패,1:21.7,900,2018-11-10,10,18,55.3,20.5,거,5,58.5,정명일,1015,81.7
18957,탐라불패,1:18.1,900,2017-12-08,12,18,51.8,17.5,거,5,57.5,전현준,871,78.1
18958,탐라불패,1:18.5,900,2019-06-22,5,17,52.7,19.4,거,5,53.5,정명일,663,78.5
18959,탐라불패,1:18.2,900,2018-06-16,6,17,52.8,19.4,거,5,58.5,이성민,939,78.2
18960,탐라불패,1:19.3,900,2018-05-05,6,18,53.1,19.0,거,5,58.0,이성민,1134,79.3
18961,탐라불패,1:26.7,1000,2020-01-03,12,17,52.9,18.2,거,5,56.0,문성호,509,86.7
18962,탐라불패,1:27.5,1000,2019-11-30,10,18,52.9,19.1,거,5,58.0,정명일,727,87.5
18963,탐라불패,1:26.3,1000,2019-10-19,8,17,52.6,18.8,거,5,57.0,문성호,1070,86.3
18964,탐라불패,1:27.7,1000,2019-02-16,6,18,52.2,18.2,거,5,57.5,정명일,943,87.7
18965,탐라불패,1:26.6,1000,2019-01-18,7,18,52.0,18.5,거,5,55.0,정명일,1078,86.6
18966,탐라불패,1:28.6,1000,2019-11-09,4,18,54.1,19.7,거,5,56.0,문성호,1471,88.6
18967,탐라불패,1:26.7,1000,2019-03-15,6,18,52.9,18.4,거,5,56.5,권육,812,86.7
18968,탐라불패,1:24.8,1000,2019-09-27,6,17,51.5,18.0,거,5,55.0,문성호,586,84.8
18969,탐라새별,1:14.8,800,2017-02-03,10,19,55.6,20.5,암,3,55.0,원유일,299,74.8
18970,탐라수호신,1:16.6,900,2014-05-10,4,18,50.7,17.8,수,4,54.5,권육,123,76.6
18971,탐라수호신,1:18.6,900,2014-03-14,12,18,52.8,18.9,수,4,55.0,권육,123,78.6
18972,탐라수호신,1:30.2,1000,2014-03-29,9,19,53.9,19.1,수,4,55.5,권육,123,90.2
18973,탐라수호신,1:27.8,1000,2014-05-23,5,18,53.4,19.1,수,4,55.0,권육,123,87.8
18974,탐라신비,1:09.6,800,2018-10-26,6,18,51.3,18.2,수,5,59.5,문성호,436,69.6
18975,탐라신비,1:08.8,800,2018-12-28,12,18,51.3,18.0,수,5,55.5,문성호,375,68.8
18976,탐라신비,1:08.5,800,2018-05-18,12,17,51.1,17.1,수,5,56.0,문성호,389,68.5
18977,탐라신비,1:08.5,800,2018-08-03,14,19,50.0,17.2,수,5,56.0,문성호,441,68.5
18978,탐라신비,1:09.4,800,2018-03-30,6,19,50.9,17.8,수,5,56.0,문성호,379,69.4
18979,탐라신비,1:10.0,800,2018-10-06,20,18,52.2,18.4,수,5,57.0,문성호,730,70.0
18980,탐라신비,1:09.3,800,2018-06-22,6,18,51.7,19.0,수,5,56.0,문성호,512,69.3
18981,탐라신비,1:17.9,900,2019-05-31,8,18,51.6,18.5,수,5,53.5,이소연,536,77.9
18982,탐라신비,1:17.1,900,2019-08-02,4,17,52.0,19.3,수,5,51.5,이소연,451,77.1
